root - WARNING - This will get logged to a file
root - ERROR - time_taken_to_station() encountered 500 Server Error: Internal Server Error for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.36711621129028,103.85713855795&end=1.35161217074555,103.864151938651&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.31933570922514,103.861569454156&end=1.31933570922514,103.861569454156&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.31933570922514,103.861569454156&end=1.31933570922514,103.861569454156&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.31933570922514,103.861569454156&end=1.31933570922514,103.861569454156&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40150839589079,103.894127051818&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40150839589079,103.894127051818&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40150839589079,103.894127051818&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40203576124081,103.890116621791&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40203576124081,103.890116621791&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40203576124081,103.890116621791&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40158066096097,103.890310335343&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40158066096097,103.890310335343&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40158066096097,103.890310335343&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40152166566132,103.894626712465&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40152166566132,103.894626712465&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
